id_visita,id_delegado,id_medico,fecha
V011854,DEL044,MED1435,2025-03-17
V013699,DEL010,MED1615,2025-03-17
V014195,DEL011,MED1658,2025-03-17
V014405,DEL043,MED1678,2025-03-17
V014716,DEL039,MED1714,2025-03-17
V014994,DEL027,MED1750,2025-03-17
V015081,DEL023,MED1763,2025-03-17
V015312,DEL018,MED1779,2025-03-17
V015360,DEL050,MED1788,2025-03-17
V015586,DEL035,MED1810,2025-03-17
V015870,DEL026,MED1854,2025-03-17
V016355,DEL026,MED1921,2025-03-17
V016453,DEL031,MED1940,2025-03-17
V016534,DEL021,MED1945,2025-03-17
V000560,DEL038,MED0063,2025-03-18
V000667,DEL001,MED0076,2025-03-18
V001817,DEL050,MED0220,2025-03-18
V001943,DEL006,MED0241,2025-03-18
V001970,DEL033,MED0245,2025-03-18
V002375,DEL049,MED0302,2025-03-18
V003791,DEL014,MED0457,2025-03-18
V004020,DEL015,MED0486,2025-03-18
V004105,DEL024,MED0504,2025-03-18
V005220,DEL014,MED0657,2025-03-18
V007110,DEL040,MED0879,2025-03-18
V007113,DEL040,MED0879,2025-03-18
V007207,DEL003,MED0886,2025-03-18
V008947,DEL006,MED1087,2025-03-18
V009038,DEL035,MED1091,2025-03-18
V009309,DEL005,MED1117,2025-03-18
V009342,DEL007,MED1119,2025-03-18
V011845,DEL044,MED1435,2025-03-18
V012297,DEL026,MED1470,2025-03-18
V012574,DEL020,MED1503,2025-03-18
V013929,DEL013,MED1631,2025-03-18
V015955,DEL039,MED1861,2025-03-18
V015981,DEL029,MED1864,2025-03-18
V016332,DEL007,MED1912,2025-03-18
V000165,DEL033,MED0023,2025-03-19
V001014,DEL043,MED0124,2025-03-19
V002360,DEL014,MED0300,2025-03-19
V002524,DEL048,MED0321,2025-03-19
V002801,DEL018,MED0353,2025-03-19
V003472,DEL025,MED0429,2025-03-19
V003659,DEL043,MED0447,2025-03-19
V003757,DEL034,MED0456,2025-03-19
V004333,DEL027,MED0532,2025-03-19
V004420,DEL018,MED0543,2025-03-19
V004758,DEL026,MED0581,2025-03-19
V005777,DEL014,MED0714,2025-03-19
V007475,DEL034,MED0920,2025-03-19
V007718,DEL010,MED0960,2025-03-19
V008360,DEL015,MED1024,2025-03-19
V010732,DEL002,MED1299,2025-03-19
V011929,DEL036,MED1438,2025-03-19
V012271,DEL029,MED1469,2025-03-19
V012273,DEL029,MED1469,2025-03-19
V012512,DEL007,MED1498,2025-03-19
V013009,DEL019,MED1556,2025-03-19
V013203,DEL011,MED1572,2025-03-19
V014539,DEL021,MED1697,2025-03-19
V014939,DEL034,MED1746,2025-03-19
V015468,DEL043,MED1801,2025-03-19
V016112,DEL009,MED1882,2025-03-19
V016277,DEL049,MED1902,2025-03-19
V016561,DEL046,MED1950,2025-03-19
V000618,DEL021,MED0070,2025-03-20
V000865,DEL041,MED0106,2025-03-20
V001513,DEL034,MED0186,2025-03-20
V002812,DEL018,MED0353,2025-03-20
V004700,DEL014,MED0574,2025-03-20
V005316,DEL036,MED0666,2025-03-20
V005369,DEL027,MED0672,2025-03-20
V006110,DEL046,MED0750,2025-03-20
V007330,DEL002,MED0897,2025-03-20
V007959,DEL041,MED0978,2025-03-20
V011240,DEL046,MED1369,2025-03-20
V011549,DEL022,MED1405,2025-03-20
V011877,DEL033,MED1436,2025-03-20
V012121,DEL039,MED1454,2025-03-20
V014577,DEL018,MED1698,2025-03-20
V014950,DEL034,MED1746,2025-03-20
V016627,DEL012,MED1955,2025-03-20
V016792,DEL011,MED1977,2025-03-20
V016903,DEL020,MED1998,2025-03-20
V000508,DEL032,MED0060,2025-03-21
V000622,DEL021,MED0070,2025-03-21
V001964,DEL033,MED0245,2025-03-21
V002169,DEL037,MED0278,2025-03-21
V003084,DEL013,MED0383,2025-03-21
V003140,DEL033,MED0387,2025-03-21
V003475,DEL003,MED0430,2025-03-21
V003938,DEL007,MED0475,2025-03-21
V003983,DEL009,MED0482,2025-03-21
V004756,DEL026,MED0581,2025-03-21
V005177,DEL008,MED0649,2025-03-21
V006075,DEL013,MED0748,2025-03-21
V006121,DEL046,MED0750,2025-03-21
V006675,DEL039,MED0819,2025-03-21
V007050,DEL029,MED0868,2025-03-21
V007300,DEL043,MED0895,2025-03-21
V007711,DEL038,MED0958,2025-03-21
V007721,DEL010,MED0960,2025-03-21
V010800,DEL004,MED1308,2025-03-21
V011365,DEL013,MED1385,2025-03-21
V011441,DEL048,MED1395,2025-03-21
V011664,DEL046,MED1419,2025-03-21
V012035,DEL030,MED1448,2025-03-21
V012252,DEL015,MED1467,2025-03-21
V012305,DEL026,MED1470,2025-03-21
V012317,DEL033,MED1475,2025-03-21
V012721,DEL002,MED1521,2025-03-21
V012993,DEL042,MED1552,2025-03-21
V013039,DEL003,MED1560,2025-03-21
V013598,DEL045,MED1601,2025-03-21
V014358,DEL031,MED1676,2025-03-21
V014700,DEL006,MED1711,2025-03-21
V015046,DEL049,MED1756,2025-03-21
V015478,DEL037,MED1803,2025-03-21
V015541,DEL038,MED1808,2025-03-21
V015578,DEL041,MED1809,2025-03-21
V015865,DEL026,MED1854,2025-03-21
V016140,DEL008,MED1887,2025-03-21
V000897,DEL049,MED0108,2025-03-22
V001347,DEL036,MED0158,2025-03-22
V001796,DEL020,MED0217,2025-03-22
V003054,DEL049,MED0382,2025-03-22
V003806,DEL003,MED0460,2025-03-22
V003923,DEL007,MED0475,2025-03-22
V004072,DEL006,MED0496,2025-03-22
V005020,DEL006,MED0622,2025-03-22
V005136,DEL001,MED0641,2025-03-22
V006375,DEL017,MED0784,2025-03-22
V007477,DEL034,MED0920,2025-03-22
V007547,DEL030,MED0926,2025-03-22
V007780,DEL049,MED0964,2025-03-22
V007808,DEL024,MED0968,2025-03-22
V008844,DEL023,MED1076,2025-03-22
V009955,DEL013,MED1194,2025-03-22
V010247,DEL026,MED1222,2025-03-22
V010921,DEL006,MED1333,2025-03-22
V010960,DEL028,MED1335,2025-03-22
V010981,DEL031,MED1341,2025-03-22
V011869,DEL033,MED1436,2025-03-22
V012234,DEL041,MED1464,2025-03-22
V013921,DEL013,MED1631,2025-03-22
V013962,DEL003,MED1632,2025-03-22
V015118,DEL023,MED1768,2025-03-22
V015494,DEL034,MED1806,2025-03-22
V016244,DEL037,MED1894,2025-03-22
V000580,DEL021,MED0067,2025-03-23
V001913,DEL035,MED0233,2025-03-23
V001934,DEL014,MED0237,2025-03-23
V002383,DEL011,MED0304,2025-03-23
V003933,DEL007,MED0475,2025-03-23
V003970,DEL040,MED0480,2025-03-23
V004245,DEL039,MED0527,2025-03-23
V004684,DEL018,MED0573,2025-03-23
V006071,DEL013,MED0748,2025-03-23
V006616,DEL026,MED0816,2025-03-23
V006778,DEL044,MED0836,2025-03-23
V007092,DEL039,MED0877,2025-03-23
V007623,DEL026,MED0947,2025-03-23
V007703,DEL006,MED0957,2025-03-23
V007973,DEL009,MED0981,2025-03-23
V008140,DEL014,MED0995,2025-03-23
V008978,DEL031,MED1089,2025-03-23
V009475,DEL039,MED1144,2025-03-23
V009617,DEL011,MED1168,2025-03-23
V010770,DEL003,MED1307,2025-03-23
V010865,DEL002,MED1325,2025-03-23
V011236,DEL046,MED1369,2025-03-23
V012268,DEL029,MED1469,2025-03-23
V013841,DEL016,MED1623,2025-03-23
V014149,DEL012,MED1652,2025-03-23
V014883,DEL001,MED1736,2025-03-23
V015795,DEL012,MED1844,2025-03-23
V001044,DEL008,MED0125,2025-03-24
V001276,DEL005,MED0151,2025-03-24
V001487,DEL038,MED0177,2025-03-24
V001536,DEL031,MED0190,2025-03-24
V003141,DEL033,MED0387,2025-03-24
V004504,DEL017,MED0554,2025-03-24
V004924,DEL027,MED0606,2025-03-24
V004935,DEL023,MED0612,2025-03-24
V007569,DEL040,MED0931,2025-03-24
V008071,DEL012,MED0991,2025-03-24
V008083,DEL032,MED0992,2025-03-24
V008180,DEL045,MED1000,2025-03-24
V008283,DEL049,MED1011,2025-03-24
V008687,DEL049,MED1058,2025-03-24
V008846,DEL023,MED1076,2025-03-24
V009761,DEL002,MED1180,2025-03-24
V010152,DEL044,MED1214,2025-03-24
V011160,DEL001,MED1366,2025-03-24
V011749,DEL022,MED1428,2025-03-24
V011786,DEL048,MED1430,2025-03-24
V013060,DEL001,MED1562,2025-03-24
V013822,DEL007,MED1622,2025-03-24
V014571,DEL018,MED1698,2025-03-24
V014708,DEL014,MED1712,2025-03-24
V015977,DEL029,MED1864,2025-03-24
V016880,DEL004,MED1992,2025-03-24
V001580,DEL048,MED0191,2025-03-25
V001886,DEL021,MED0229,2025-03-25
V002033,DEL003,MED0253,2025-03-25
V005257,DEL004,MED0661,2025-03-25
V005699,DEL044,MED0707,2025-03-25
V005860,DEL031,MED0725,2025-03-25
V006657,DEL033,MED0818,2025-03-25
V007806,DEL024,MED0968,2025-03-25
V007921,DEL045,MED0973,2025-03-25
V008110,DEL047,MED0993,2025-03-25
V008992,DEL021,MED1090,2025-03-25
V009406,DEL014,MED1132,2025-03-25
V010187,DEL034,MED1220,2025-03-25
V010490,DEL001,MED1259,2025-03-25
V010634,DEL048,MED1284,2025-03-25
V011506,DEL043,MED1403,2025-03-25
V016411,DEL025,MED1931,2025-03-25
V016611,DEL012,MED1955,2025-03-25
V016645,DEL021,MED1958,2025-03-25
V016710,DEL009,MED1971,2025-03-25
V000216,DEL034,MED0034,2025-03-26
V000383,DEL016,MED0048,2025-03-26
V001311,DEL024,MED0157,2025-03-26
V002036,DEL020,MED0255,2025-03-26
V004540,DEL047,MED0555,2025-03-26
V005969,DEL018,MED0730,2025-03-26
V006550,DEL028,MED0803,2025-03-26
V006718,DEL006,MED0830,2025-03-26
V007198,DEL003,MED0885,2025-03-26
V007531,DEL030,MED0926,2025-03-26
V007580,DEL032,MED0934,2025-03-26
V008569,DEL015,MED1045,2025-03-26
V009150,DEL036,MED1102,2025-03-26
V009734,DEL034,MED1179,2025-03-26
V009763,DEL002,MED1180,2025-03-26
V010065,DEL022,MED1201,2025-03-26
V010550,DEL035,MED1270,2025-03-26
V011367,DEL013,MED1385,2025-03-26
V011682,DEL046,MED1419,2025-03-26
V011768,DEL048,MED1430,2025-03-26
V011947,DEL014,MED1439,2025-03-26
V012733,DEL002,MED1521,2025-03-26
V013131,DEL033,MED1566,2025-03-26
V013997,DEL018,MED1633,2025-03-26
V014187,DEL030,MED1657,2025-03-26
V014518,DEL016,MED1693,2025-03-26
V014778,DEL048,MED1717,2025-03-26
V015488,DEL049,MED1805,2025-03-26
V015872,DEL026,MED1854,2025-03-26
V000562,DEL038,MED0063,2025-03-27
V001077,DEL045,MED0127,2025-03-27
V003977,DEL026,MED0481,2025-03-27
V004578,DEL026,MED0560,2025-03-27
V005250,DEL004,MED0661,2025-03-27
V007244,DEL041,MED0892,2025-03-27
V007719,DEL010,MED0960,2025-03-27
V007890,DEL034,MED0972,2025-03-27
V008539,DEL022,MED1043,2025-03-27
V009956,DEL013,MED1194,2025-03-27
V010370,DEL050,MED1241,2025-03-27
V011471,DEL049,MED1399,2025-03-27
V011809,DEL017,MED1432,2025-03-27
V012153,DEL029,MED1458,2025-03-27
V012735,DEL002,MED1521,2025-03-27
V013234,DEL013,MED1575,2025-03-27
V013664,DEL007,MED1611,2025-03-27
V015352,DEL035,MED1787,2025-03-27
V016041,DEL017,MED1875,2025-03-27
V000712,DEL011,MED0083,2025-03-28
V000918,DEL009,MED0109,2025-03-28
V001635,DEL014,MED0197,2025-03-28
V001851,DEL008,MED0224,2025-03-28
V002618,DEL050,MED0337,2025-03-28
V002631,DEL043,MED0339,2025-03-28
V002665,DEL008,MED0341,2025-03-28
V003129,DEL002,MED0386,2025-03-28
V003447,DEL016,MED0424,2025-03-28
V003727,DEL049,MED0452,2025-03-28
V003997,DEL048,MED0485,2025-03-28
V004445,DEL037,MED0544,2025-03-28
V004810,DEL048,MED0586,2025-03-28
V005927,DEL029,MED0729,2025-03-28
V007394,DEL005,MED0905,2025-03-28
V007958,DEL041,MED0978,2025-03-28
V009047,DEL035,MED1091,2025-03-28
V009506,DEL038,MED1154,2025-03-28
V009616,DEL011,MED1168,2025-03-28
V010246,DEL026,MED1222,2025-03-28
V010328,DEL041,MED1237,2025-03-28
V011340,DEL020,MED1384,2025-03-28
V011625,DEL003,MED1415,2025-03-28
V012088,DEL045,MED1450,2025-03-28
V012872,DEL017,MED1541,2025-03-28
V013089,DEL024,MED1563,2025-03-28
V013885,DEL024,MED1624,2025-03-28
V013889,DEL024,MED1624,2025-03-28
V014225,DEL048,MED1666,2025-03-28
V000217,DEL034,MED0034,2025-04-01
V000545,DEL038,MED0063,2025-04-01
V000555,DEL038,MED0063,2025-04-01
V001374,DEL006,MED0161,2025-04-01
V001473,DEL020,MED0173,2025-04-01
V003130,DEL002,MED0386,2025-04-01
V004193,DEL013,MED0522,2025-04-01
V004315,DEL027,MED0532,2025-04-01
V004843,DEL044,MED0593,2025-04-01
V005109,DEL039,MED0636,2025-04-01
V006888,DEL031,MED0848,2025-04-01
V009911,DEL041,MED1193,2025-04-01
V010348,DEL037,MED1240,2025-04-01
V011141,DEL015,MED1365,2025-04-01
V011333,DEL028,MED1383,2025-04-01
V011579,DEL028,MED1408,2025-04-01
V012192,DEL038,MED1459,2025-04-01
V012877,DEL017,MED1541,2025-04-01
V013417,DEL027,MED1589,2025-04-01
V013785,DEL032,MED1620,2025-04-01
V014566,DEL018,MED1698,2025-04-01
V015445,DEL020,MED1797,2025-04-01
V015450,DEL020,MED1797,2025-04-01
V015827,DEL004,MED1851,2025-04-01
V016203,DEL001,MED1893,2025-04-01
V000646,DEL039,MED0073,2025-04-02
V001381,DEL006,MED0161,2025-04-02
V002527,DEL048,MED0321,2025-04-02
V003957,DEL004,MED0479,2025-04-02
V004146,DEL034,MED0514,2025-04-02
V004423,DEL018,MED0543,2025-04-02
V004771,DEL026,MED0581,2025-04-02
V005091,DEL002,MED0630,2025-04-02
V005095,DEL043,MED0631,2025-04-02
V005474,DEL029,MED0680,2025-04-02
V006013,DEL003,MED0736,2025-04-02
V006116,DEL046,MED0750,2025-04-02
V006229,DEL013,MED0758,2025-04-02
V006520,DEL047,MED0801,2025-04-02
V006815,DEL031,MED0837,2025-04-02
V007044,DEL029,MED0868,2025-04-02
V007961,DEL041,MED0978,2025-04-02
V009062,DEL042,MED1094,2025-04-02
V009611,DEL047,MED1167,2025-04-02
V010382,DEL050,MED1241,2025-04-02
V010958,DEL028,MED1335,2025-04-02
V011490,DEL034,MED1400,2025-04-02
V012358,DEL006,MED1486,2025-04-02
V012445,DEL003,MED1492,2025-04-02
V012447,DEL003,MED1492,2025-04-02
V013253,DEL005,MED1578,2025-04-02
V014074,DEL047,MED1644,2025-04-02
V014476,DEL048,MED1692,2025-04-02
V014707,DEL014,MED1712,2025-04-02
V016766,DEL010,MED1974,2025-04-02
V000085,DEL007,MED0016,2025-04-03
V003238,DEL023,MED0398,2025-04-03
V003785,DEL014,MED0457,2025-04-03
V003953,DEL042,MED0478,2025-04-03
V003987,DEL016,MED0483,2025-04-03
V004261,DEL039,MED0527,2025-04-03
V004362,DEL032,MED0537,2025-04-03
V004945,DEL035,MED0614,2025-04-03
V005150,DEL019,MED0642,2025-04-03
V005415,DEL046,MED0674,2025-04-03
V005705,DEL044,MED0707,2025-04-03
V007848,DEL015,MED0970,2025-04-03
V008069,DEL012,MED0991,2025-04-03
V008426,DEL020,MED1032,2025-04-03
V008718,DEL038,MED1065,2025-04-03
V011054,DEL043,MED1356,2025-04-03
V011199,DEL034,MED1367,2025-04-03
V013247,DEL014,MED1576,2025-04-03
V013602,DEL045,MED1601,2025-04-03
V013693,DEL010,MED1615,2025-04-03
V014706,DEL014,MED1712,2025-04-03
V015545,DEL038,MED1808,2025-04-03
V016108,DEL009,MED1879,2025-04-03
V016382,DEL049,MED1930,2025-04-03
V016800,DEL011,MED1977,2025-04-03
V000617,DEL021,MED0070,2025-04-04
V000676,DEL001,MED0076,2025-04-04
V001444,DEL006,MED0167,2025-04-04
V002317,DEL042,MED0297,2025-04-04
V002671,DEL008,MED0341,2025-04-04
V003581,DEL033,MED0439,2025-04-04
V004087,DEL034,MED0497,2025-04-04
V005042,DEL023,MED0623,2025-04-04
V005299,DEL050,MED0665,2025-04-04
V005513,DEL005,MED0686,2025-04-04
V007112,DEL040,MED0879,2025-04-04
V007788,DEL001,MED0965,2025-04-04
V008023,DEL035,MED0986,2025-04-04
V008563,DEL015,MED1045,2025-04-04
V008769,DEL049,MED1071,2025-04-04
V008861,DEL049,MED1077,2025-04-04
V009643,DEL022,MED1170,2025-04-04
V009865,DEL018,MED1187,2025-04-04
V011930,DEL036,MED1438,2025-04-04
V011944,DEL014,MED1439,2025-04-04
V012239,DEL041,MED1464,2025-04-04
V012975,DEL048,MED1550,2025-04-04
V013784,DEL032,MED1620,2025-04-04
V014124,DEL004,MED1649,2025-04-04
V014301,DEL002,MED1674,2025-04-04
V014327,DEL015,MED1675,2025-04-04
V015602,DEL003,MED1815,2025-04-04
V002318,DEL042,MED0297,2025-04-05
V002471,DEL041,MED0313,2025-04-05
V002831,DEL039,MED0354,2025-04-05
V002876,DEL050,MED0356,2025-04-05
V002961,DEL010,MED0368,2025-04-05
V003662,DEL043,MED0447,2025-04-05
V004096,DEL050,MED0503,2025-04-05
V005300,DEL050,MED0665,2025-04-05
V005350,DEL045,MED0670,2025-04-05
V005856,DEL031,MED0725,2025-04-05
V005880,DEL047,MED0726,2025-04-05
V006716,DEL006,MED0830,2025-04-05
V008396,DEL043,MED1030,2025-04-05
V008813,DEL042,MED1075,2025-04-05
V009586,DEL033,MED1165,2025-04-05
V010053,DEL033,MED1200,2025-04-05
V010085,DEL019,MED1205,2025-04-05
V010940,DEL037,MED1334,2025-04-05
V012873,DEL017,MED1541,2025-04-05
V014134,DEL004,MED1649,2025-04-05
V014326,DEL015,MED1675,2025-04-05
V000166,DEL033,MED0023,2025-04-06
V000214,DEL034,MED0034,2025-04-06
V000746,DEL043,MED0085,2025-04-06
V000824,DEL037,MED0099,2025-04-06
V001789,DEL001,MED0216,2025-04-06
V002776,DEL033,MED0351,2025-04-06
V002962,DEL010,MED0368,2025-04-06
V003125,DEL002,MED0386,2025-04-06
V003201,DEL027,MED0394,2025-04-06
V003633,DEL018,MED0446,2025-04-06
V004579,DEL026,MED0560,2025-04-06
V005122,DEL042,MED0638,2025-04-06
V006469,DEL020,MED0795,2025-04-06
V006652,DEL033,MED0818,2025-04-06
V007799,DEL024,MED0968,2025-04-06
V009866,DEL018,MED1187,2025-04-06
V010798,DEL004,MED1308,2025-04-06
V011851,DEL044,MED1435,2025-04-06
V013118,DEL034,MED1564,2025-04-06
V013729,DEL010,MED1616,2025-04-06
V014002,DEL018,MED1633,2025-04-06
V014808,DEL016,MED1720,2025-04-06
V015408,DEL027,MED1793,2025-04-06
V016448,DEL033,MED1937,2025-04-06
V016917,DEL023,MED2000,2025-04-06
V001575,DEL048,MED0191,2025-04-07
V001940,DEL044,MED0238,2025-04-07
V003471,DEL025,MED0429,2025-04-07
V004760,DEL026,MED0581,2025-04-07
V005604,DEL001,MED0699,2025-04-07
V007533,DEL030,MED0926,2025-04-07
V007655,DEL006,MED0952,2025-04-07
V007845,DEL015,MED0970,2025-04-07
V008516,DEL033,MED1041,2025-04-07
V009386,DEL023,MED1127,2025-04-07
V009816,DEL048,MED1185,2025-04-07
V009879,DEL018,MED1187,2025-04-07
V009971,DEL027,MED1195,2025-04-07
V010056,DEL033,MED1200,2025-04-07
V010242,DEL026,MED1222,2025-04-07
V010291,DEL023,MED1231,2025-04-07
V010304,DEL038,MED1233,2025-04-07
V010435,DEL032,MED1244,2025-04-07
V010881,DEL010,MED1326,2025-04-07
V011049,DEL043,MED1356,2025-04-07
V011903,DEL019,MED1437,2025-04-07
V012448,DEL003,MED1492,2025-04-07
V013451,DEL048,MED1591,2025-04-07
V014007,DEL018,MED1633,2025-04-07
V014674,DEL004,MED1705,2025-04-07
V014982,DEL012,MED1749,2025-04-07
V015167,DEL035,MED1769,2025-04-07
V015649,DEL011,MED1820,2025-04-07
V015866,DEL026,MED1854,2025-04-07
V016149,DEL017,MED1888,2025-04-07
V016613,DEL012,MED1955,2025-04-07
V000574,DEL021,MED0067,2025-04-08
V001692,DEL036,MED0207,2025-04-08
V001962,DEL033,MED0245,2025-04-08
V002920,DEL019,MED0365,2025-04-08
V003593,DEL036,MED0441,2025-04-08
V003629,DEL018,MED0446,2025-04-08
V005923,DEL029,MED0729,2025-04-08
V007254,DEL014,MED0893,2025-04-08
V008001,DEL023,MED0983,2025-04-08
V008012,DEL023,MED0984,2025-04-08
V008308,DEL039,MED1014,2025-04-08
V008703,DEL035,MED1061,2025-04-08
V009034,DEL035,MED1091,2025-04-08
V009985,DEL045,MED1196,2025-04-08
V010232,DEL017,MED1221,2025-04-08
V010425,DEL032,MED1244,2025-04-08
V010426,DEL032,MED1244,2025-04-08
V010484,DEL038,MED1258,2025-04-08
V012576,DEL020,MED1503,2025-04-08
V013595,DEL045,MED1601,2025-04-08
V013614,DEL031,MED1603,2025-04-08
V013996,DEL018,MED1633,2025-04-08
V014619,DEL020,MED1700,2025-04-08
V015159,DEL035,MED1769,2025-04-08
V015325,DEL018,MED1779,2025-04-08
V015337,DEL035,MED1783,2025-04-08
V015574,DEL041,MED1809,2025-04-08
V015660,DEL029,MED1823,2025-04-08
V015714,DEL049,MED1835,2025-04-08
V015942,DEL050,MED1860,2025-04-08
V016299,DEL029,MED1906,2025-04-08
V001195,DEL009,MED0144,2025-04-09
V002425,DEL010,MED0308,2025-04-09
V003171,DEL018,MED0388,2025-04-09
V003882,DEL043,MED0471,2025-04-09
V005499,DEL009,MED0685,2025-04-09
V006027,DEL030,MED0739,2025-04-09
V006126,DEL046,MED0750,2025-04-09
V008002,DEL023,MED0983,2025-04-09
V009393,DEL032,MED1131,2025-04-09
V010292,DEL023,MED1231,2025-04-09
V010979,DEL031,MED1341,2025-04-09
V011880,DEL033,MED1436,2025-04-09
V014504,DEL016,MED1693,2025-04-09
V015598,DEL046,MED1814,2025-04-09
V015893,DEL006,MED1855,2025-04-09
V016201,DEL001,MED1893,2025-04-09
V000153,DEL020,MED0022,2025-04-10
V001149,DEL033,MED0134,2025-04-10
V001995,DEL004,MED0246,2025-04-10
V002725,DEL026,MED0344,2025-04-10
V003335,DEL050,MED0406,2025-04-10
V003496,DEL014,MED0431,2025-04-10
V004288,DEL005,MED0530,2025-04-10
V005225,DEL048,MED0660,2025-04-10
V005485,DEL027,MED0682,2025-04-10
V005567,DEL023,MED0691,2025-04-10
V005750,DEL039,MED0713,2025-04-10
V006394,DEL006,MED0786,2025-04-10
V006418,DEL003,MED0789,2025-04-10
V007020,DEL025,MED0865,2025-04-10
V007485,DEL010,MED0921,2025-04-10
V007730,DEL027,MED0962,2025-04-10
V008423,DEL020,MED1032,2025-04-10
V008528,DEL033,MED1041,2025-04-10
V008825,DEL042,MED1075,2025-04-10
V009232,DEL035,MED1109,2025-04-10
V009677,DEL006,MED1173,2025-04-10
V011729,DEL001,MED1424,2025-04-10
V011805,DEL017,MED1432,2025-04-10
V013287,DEL038,MED1582,2025-04-10
V015323,DEL018,MED1779,2025-04-10
V016330,DEL007,MED1912,2025-04-10
V000261,DEL028,MED0039,2025-04-11
V000630,DEL036,MED0072,2025-04-11
V000724,DEL028,MED0084,2025-04-11
V001150,DEL033,MED0134,2025-04-11
V002090,DEL008,MED0269,2025-04-11
V002816,DEL018,MED0353,2025-04-11
V002888,DEL019,MED0359,2025-04-11
V003034,DEL007,MED0378,2025-04-11
V003181,DEL018,MED0388,2025-04-11
V003576,DEL033,MED0439,2025-04-11
V004102,DEL024,MED0504,2025-04-11
V004679,DEL018,MED0573,2025-04-11
V005568,DEL023,MED0691,2025-04-11
V006806,DEL031,MED0837,2025-04-11
V007800,DEL024,MED0968,2025-04-11
V008008,DEL023,MED0983,2025-04-11
V009148,DEL036,MED1102,2025-04-11
V010902,DEL010,MED1326,2025-04-11
V010987,DEL024,MED1345,2025-04-11
V011083,DEL031,MED1359,2025-04-11
V011519,DEL024,MED1404,2025-04-11
V011668,DEL046,MED1419,2025-04-11
V012302,DEL026,MED1470,2025-04-11
V012403,DEL009,MED1491,2025-04-11
V012810,DEL029,MED1539,2025-04-11
V013019,DEL031,MED1557,2025-04-11
V013488,DEL018,MED1592,2025-04-11
V013691,DEL010,MED1615,2025-04-11
V014100,DEL030,MED1647,2025-04-11
V015273,DEL039,MED1778,2025-04-11
V015776,DEL025,MED1842,2025-04-11
V001035,DEL008,MED0125,2025-04-12
V001300,DEL024,MED0157,2025-04-12
V001372,DEL006,MED0161,2025-04-12
V002338,DEL036,MED0298,2025-04-12
V002683,DEL008,MED0341,2025-04-12
V003820,DEL045,MED0465,2025-04-12
V003994,DEL048,MED0485,2025-04-12
V004118,DEL049,MED0509,2025-04-12
V004145,DEL034,MED0514,2025-04-12
V004181,DEL018,MED0518,2025-04-12
V004770,DEL026,MED0581,2025-04-12
V005536,DEL008,MED0688,2025-04-12
V006844,DEL006,MED0845,2025-04-12
V007784,DEL049,MED0964,2025-04-12
V007785,DEL049,MED0964,2025-04-12
V008265,DEL008,MED1007,2025-04-12
V009476,DEL039,MED1144,2025-04-12
V010461,DEL025,MED1249,2025-04-12
V011268,DEL026,MED1371,2025-04-12
V011320,DEL023,MED1381,2025-04-12
V012017,DEL021,MED1446,2025-04-12
V012498,DEL023,MED1497,2025-04-12
V013178,DEL002,MED1571,2025-04-12
V013263,DEL042,MED1580,2025-04-12
V013562,DEL049,MED1600,2025-04-12
V014770,DEL048,MED1717,2025-04-12
V014904,DEL043,MED1742,2025-04-12
V014944,DEL034,MED1746,2025-04-12
V015576,DEL041,MED1809,2025-04-12
V015842,DEL011,MED1853,2025-04-12
V000141,DEL020,MED0022,2025-04-13
V000330,DEL016,MED0043,2025-04-13
V000773,DEL024,MED0090,2025-04-13
V002314,DEL042,MED0297,2025-04-13
V002498,DEL014,MED0317,2025-04-13
V003013,DEL008,MED0375,2025-04-13
V004106,DEL024,MED0504,2025-04-13
V004268,DEL041,MED0528,2025-04-13
V004531,DEL047,MED0555,2025-04-13
V004614,DEL028,MED0570,2025-04-13
V004705,DEL029,MED0575,2025-04-13
V005099,DEL002,MED0634,2025-04-13
V005559,DEL030,MED0690,2025-04-13
V006235,DEL013,MED0758,2025-04-13
V006308,DEL021,MED0769,2025-04-13
V007128,DEL033,MED0881,2025-04-13
V008080,DEL012,MED0991,2025-04-13
V008376,DEL019,MED1027,2025-04-13
V008385,DEL030,MED1029,2025-04-13
V008863,DEL049,MED1077,2025-04-13
V009575,DEL033,MED1165,2025-04-13
V011550,DEL022,MED1405,2025-04-13
V011898,DEL019,MED1437,2025-04-13
V013321,DEL017,MED1584,2025-04-13
V014125,DEL004,MED1649,2025-04-13
V014355,DEL031,MED1676,2025-04-13
V015695,DEL048,MED1827,2025-04-13
V016185,DEL026,MED1892,2025-04-13
V000228,DEL040,MED0036,2025-04-14
V000601,DEL022,MED0069,2025-04-14
V000960,DEL021,MED0113,2025-04-14
V001933,DEL014,MED0237,2025-04-14
V003170,DEL018,MED0388,2025-04-14
V003930,DEL007,MED0475,2025-04-14
V004762,DEL026,MED0581,2025-04-14
V005078,DEL042,MED0629,2025-04-14
V005154,DEL019,MED0642,2025-04-14
V005348,DEL045,MED0670,2025-04-14
V005468,DEL029,MED0680,2025-04-14
V006254,DEL038,MED0762,2025-04-14
V006922,DEL030,MED0856,2025-04-14
