id_medico,mes,unidades_categoria,unidades_producto
MED1133,2025-04,178,30
MED1133,2025-05,177,26
MED1133,2025-06,156,28
MED1133,2025-07,156,26
MED1133,2025-08,148,26
MED1133,2025-09,175,32
MED1133,2025-10,171,27
MED1133,2025-11,170,31
MED1133,2025-12,170,34
MED1134,2024-01,442,75
MED1134,2024-02,436,88
MED1134,2024-03,427,83
MED1134,2024-04,404,72
MED1134,2024-05,407,83
MED1134,2024-06,415,81
MED1134,2024-07,449,90
MED1134,2024-08,385,64
MED1134,2024-09,498,87
MED1134,2024-10,410,75
MED1134,2024-11,375,58
MED1134,2024-12,431,74
MED1134,2025-01,412,66
MED1134,2025-02,457,81
MED1134,2025-03,437,73
MED1134,2025-04,476,91
MED1134,2025-05,435,74
MED1134,2025-06,493,74
MED1134,2025-07,414,67
MED1134,2025-08,435,71
MED1134,2025-09,431,63
MED1134,2025-10,381,61
MED1134,2025-11,431,71
MED1134,2025-12,390,51
MED1135,2024-01,162,32
MED1135,2024-02,161,25
MED1135,2024-03,191,33
MED1135,2024-04,201,33
MED1135,2024-05,167,32
MED1135,2024-06,174,34
MED1135,2024-07,163,29
MED1135,2024-08,161,31
MED1135,2024-09,159,28
MED1135,2024-10,161,27
MED1135,2024-11,188,32
MED1135,2024-12,162,28
MED1135,2025-01,181,25
MED1135,2025-02,181,24
MED1135,2025-03,164,24
MED1135,2025-04,202,25
MED1135,2025-05,178,23
MED1135,2025-06,198,27
MED1135,2025-07,157,21
MED1135,2025-08,173,23
MED1135,2025-09,159,22
MED1135,2025-10,161,22
MED1135,2025-11,146,18
MED1135,2025-12,167,21
MED1136,2024-01,469,117
MED1136,2024-02,462,112
MED1136,2024-03,465,111
MED1136,2024-04,499,101
MED1136,2024-05,471,102
MED1136,2024-06,485,116
MED1136,2024-07,446,106
MED1136,2024-08,426,107
MED1136,2024-09,460,121
MED1136,2024-10,395,85
MED1136,2024-11,389,84
MED1136,2024-12,398,88
MED1136,2025-01,451,85
MED1136,2025-02,411,88
MED1136,2025-03,455,93
MED1136,2025-04,458,75
MED1136,2025-05,444,82
MED1136,2025-06,409,71
MED1136,2025-07,422,87
MED1136,2025-08,387,79
MED1136,2025-09,430,82
MED1136,2025-10,361,74
MED1136,2025-11,332,63
MED1136,2025-12,482,99
MED1137,2024-01,119,21
MED1137,2024-02,134,25
MED1137,2024-03,133,24
MED1137,2024-04,141,26
MED1137,2024-05,140,23
MED1137,2024-06,117,22
MED1137,2024-07,118,24
MED1137,2024-08,115,21
MED1137,2024-09,120,20
MED1137,2024-10,122,22
MED1137,2024-11,120,19
MED1137,2024-12,125,19
MED1137,2025-01,126,31
MED1137,2025-02,138,32
MED1137,2025-03,146,33
MED1137,2025-04,125,29
MED1137,2025-05,143,32
MED1137,2025-06,125,29
MED1137,2025-07,109,24
MED1137,2025-08,145,34
MED1137,2025-09,120,26
MED1137,2025-10,114,30
MED1137,2025-11,89,18
MED1137,2025-12,99,23
MED1138,2024-01,519,113
MED1138,2024-02,561,114
MED1138,2024-03,489,114
MED1138,2024-04,476,98
MED1138,2024-05,488,88
MED1138,2024-06,462,105
MED1138,2024-07,462,109
MED1138,2024-08,556,97
MED1138,2024-09,412,74
MED1138,2024-10,451,85
MED1138,2024-11,442,73
MED1138,2024-12,461,97
MED1138,2025-01,543,105
MED1138,2025-02,547,110
MED1138,2025-03,455,96
MED1138,2025-04,511,94
MED1138,2025-05,487,101
MED1138,2025-06,521,95
MED1138,2025-07,456,75
MED1138,2025-08,483,105
MED1138,2025-09,400,89
MED1138,2025-10,526,120
MED1138,2025-11,431,89
MED1138,2025-12,494,99
MED1139,2024-01,503,82
MED1139,2024-02,411,57
MED1139,2024-03,516,80
MED1139,2024-04,552,82
MED1139,2024-05,407,63
MED1139,2024-06,486,77
MED1139,2024-07,531,66
MED1139,2024-08,426,59
MED1139,2024-09,430,58
MED1139,2024-10,476,76
MED1139,2024-11,364,47
MED1139,2024-12,486,72
MED1139,2025-01,487,80
MED1139,2025-02,471,68
MED1139,2025-03,485,83
MED1139,2025-04,524,68
MED1139,2025-05,405,77
MED1139,2025-06,476,85
MED1139,2025-07,440,77
MED1139,2025-08,493,88
MED1139,2025-09,401,67
MED1139,2025-10,462,84
MED1139,2025-11,454,73
MED1139,2025-12,452,69
MED1140,2024-01,174,39
MED1140,2024-02,177,39
MED1140,2024-03,191,46
MED1140,2024-04,193,44
MED1140,2024-05,175,44
MED1140,2024-06,183,39
MED1140,2024-07,170,35
MED1140,2024-08,181,38
MED1140,2024-09,163,36
MED1140,2024-10,176,41
MED1140,2024-11,149,33
MED1140,2024-12,175,41
MED1140,2025-01,201,46
MED1140,2025-02,179,38
MED1140,2025-03,215,49
MED1140,2025-04,176,42
MED1140,2025-05,165,41
MED1140,2025-06,156,35
MED1140,2025-07,164,33
MED1140,2025-08,187,40
MED1140,2025-09,166,41
MED1140,2025-10,182,43
MED1140,2025-11,152,38
MED1140,2025-12,162,40
MED1141,2024-01,346,46
MED1141,2024-02,440,69
MED1141,2024-03,394,69
MED1141,2024-04,428,60
MED1141,2024-05,419,58
MED1141,2024-06,392,54
MED1141,2024-07,373,56
MED1141,2024-08,412,53
MED1141,2024-09,339,46
MED1141,2024-10,348,55
MED1141,2024-11,279,42
MED1141,2024-12,383,56
MED1141,2025-01,384,42
MED1141,2025-02,453,53
MED1141,2025-03,412,50
MED1141,2025-04,456,56
MED1141,2025-05,397,50
MED1141,2025-06,398,42
MED1141,2025-07,376,40
MED1141,2025-08,391,47
MED1141,2025-09,422,50
MED1141,2025-10,313,37
MED1141,2025-11,425,42
MED1141,2025-12,344,39
MED1142,2024-01,115,13
MED1142,2024-02,92,11
MED1142,2024-03,115,14
MED1142,2024-04,126,14
MED1142,2024-05,125,14
MED1142,2024-06,104,11
MED1142,2024-07,106,11
MED1142,2024-08,110,15
MED1142,2024-09,99,11
MED1142,2024-10,92,11
MED1142,2024-11,104,11
MED1142,2024-12,92,12
MED1142,2025-01,130,18
MED1142,2025-02,119,18
MED1142,2025-03,97,13
MED1142,2025-04,106,12
MED1142,2025-05,121,16
MED1142,2025-06,99,11
MED1142,2025-07,116,13
MED1142,2025-08,95,11
MED1142,2025-09,99,11
MED1142,2025-10,106,11
MED1142,2025-11,101,11
MED1142,2025-12,120,13
MED1143,2024-01,356,63
MED1143,2024-02,319,45
MED1143,2024-03,292,47
MED1143,2024-04,382,65
MED1143,2024-05,341,55
MED1143,2024-06,389,65
MED1143,2024-07,295,45
MED1143,2024-08,321,60
MED1143,2024-09,312,52
MED1143,2024-10,344,57
MED1143,2024-11,317,48
MED1143,2024-12,337,52
MED1143,2025-01,360,74
MED1143,2025-02,390,87
MED1143,2025-03,353,81
MED1143,2025-04,367,86
MED1143,2025-05,327,73
MED1143,2025-06,325,73
MED1143,2025-07,322,72
MED1143,2025-08,329,63
MED1143,2025-09,332,73
MED1143,2025-10,305,68
MED1143,2025-11,291,55
MED1143,2025-12,312,67
MED1144,2024-01,491,111
MED1144,2024-02,507,132
MED1144,2024-03,493,113
MED1144,2024-04,512,125
MED1144,2024-05,445,87
MED1144,2024-06,523,125
MED1144,2024-07,446,93
MED1144,2024-08,488,116
MED1144,2024-09,492,119
MED1144,2024-10,447,101
MED1144,2024-11,497,117
MED1144,2024-12,441,108
MED1144,2025-01,412,98
MED1144,2025-02,432,99
MED1144,2025-03,448,96
MED1144,2025-04,518,142
MED1144,2025-05,524,122
MED1144,2025-06,525,113
MED1144,2025-07,486,91
MED1144,2025-08,484,112
MED1144,2025-09,451,103
MED1144,2025-10,427,83
MED1144,2025-11,515,133
MED1144,2025-12,476,116
MED1145,2024-01,129,21
MED1145,2024-02,121,21
MED1145,2024-03,132,22
MED1145,2024-04,144,24
MED1145,2024-05,117,20
MED1145,2024-06,128,21
MED1145,2024-07,111,21
MED1145,2024-08,126,22
MED1145,2024-09,129,23
MED1145,2024-10,96,20
MED1145,2024-11,105,18
MED1145,2024-12,106,16
MED1145,2025-01,125,16
MED1145,2025-02,142,17
MED1145,2025-03,117,13
MED1145,2025-04,140,15
MED1145,2025-05,151,18
MED1145,2025-06,141,18
MED1145,2025-07,116,12
MED1145,2025-08,114,13
MED1145,2025-09,122,13
MED1145,2025-10,104,15
MED1145,2025-11,120,15
MED1145,2025-12,141,19
MED1146,2024-01,102,16
MED1146,2024-02,93,13
MED1146,2024-03,92,12
MED1146,2024-04,112,15
MED1146,2024-05,96,12
MED1146,2024-06,96,13
MED1146,2024-07,82,11
MED1146,2024-08,85,11
MED1146,2024-09,90,13
MED1146,2024-10,102,14
MED1146,2024-11,87,12
MED1146,2024-12,87,12
MED1146,2025-01,85,19
MED1146,2025-02,103,22
MED1146,2025-03,108,25
MED1146,2025-04,115,26
MED1146,2025-05,109,22
MED1146,2025-06,93,22
MED1146,2025-07,106,26
MED1146,2025-08,91,16
MED1146,2025-09,103,24
MED1146,2025-10,98,21
MED1146,2025-11,100,23
MED1146,2025-12,96,22
MED1147,2024-01,505,86
MED1147,2024-02,577,98
MED1147,2024-03,559,100
MED1147,2024-04,610,91
MED1147,2024-05,578,94
MED1147,2024-06,546,92
MED1147,2024-07,449,71
MED1147,2024-08,599,106
MED1147,2024-09,519,93
MED1147,2024-10,581,117
MED1147,2024-11,439,68
MED1147,2024-12,518,93
MED1147,2025-01,526,77
MED1147,2025-02,481,85
MED1147,2025-03,572,100
MED1147,2025-04,596,97
MED1147,2025-05,573,109
MED1147,2025-06,438,83
MED1147,2025-07,534,92
MED1147,2025-08,667,114
MED1147,2025-09,524,94
MED1147,2025-10,532,91
MED1147,2025-11,572,108
MED1147,2025-12,537,90
MED1148,2024-01,267,32
MED1148,2024-02,338,44
MED1148,2024-03,376,54
MED1148,2024-04,359,54
MED1148,2024-05,269,40
MED1148,2024-06,272,32
MED1148,2024-07,320,39
MED1148,2024-08,331,47
MED1148,2024-09,274,33
MED1148,2024-10,327,48
MED1148,2024-11,295,35
MED1148,2024-12,299,38
MED1148,2025-01,340,43
MED1148,2025-02,355,43
MED1148,2025-03,340,49
MED1148,2025-04,320,41
MED1148,2025-05,332,45
MED1148,2025-06,247,32
MED1148,2025-07,296,37
MED1148,2025-08,301,39
MED1148,2025-09,324,44
MED1148,2025-10,293,38
MED1148,2025-11,345,44
MED1148,2025-12,311,39
MED1149,2024-01,99,15
MED1149,2024-02,129,19
MED1149,2024-03,116,21
MED1149,2024-04,129,23
MED1149,2024-05,149,24
MED1149,2024-06,138,27
MED1149,2024-07,134,24
MED1149,2024-08,104,17
MED1149,2024-09,107,16
MED1149,2024-10,122,22
MED1149,2024-11,125,20
MED1149,2024-12,121,19
MED1149,2025-01,124,21
MED1149,2025-02,113,19
MED1149,2025-03,141,23
MED1149,2025-04,133,24
MED1149,2025-05,125,22
MED1149,2025-06,127,23
MED1149,2025-07,116,19
MED1149,2025-08,114,19
MED1149,2025-09,124,23
MED1149,2025-10,107,18
MED1149,2025-11,115,21
MED1149,2025-12,121,20
MED1150,2024-01,308,66
MED1150,2024-02,274,58
MED1150,2024-03,339,62
MED1150,2024-04,319,68
MED1150,2024-05,369,91
MED1150,2024-06,362,66
MED1150,2024-07,275,61
MED1150,2024-08,288,55
MED1150,2024-09,274,59
MED1150,2024-10,296,66
MED1150,2024-11,258,57
MED1150,2024-12,301,69
MED1150,2025-01,354,88
MED1150,2025-02,330,72
MED1150,2025-03,295,66
MED1150,2025-04,308,70
MED1150,2025-05,338,67
MED1150,2025-06,368,81
MED1150,2025-07,342,84
MED1150,2025-08,278,62
MED1150,2025-09,275,51
MED1150,2025-10,309,66
MED1150,2025-11,308,61
MED1150,2025-12,345,81
MED1151,2024-01,142,14
MED1151,2024-02,104,11
MED1151,2024-03,149,14
MED1151,2024-04,142,16
MED1151,2024-05,163,18
MED1151,2024-06,144,15
MED1151,2024-07,137,13
MED1151,2024-08,115,11
MED1151,2024-09,138,13
MED1151,2024-10,152,15
MED1151,2024-11,122,11
MED1151,2024-12,131,14
MED1151,2025-01,142,15
MED1151,2025-02,149,14
MED1151,2025-03,127,14
MED1151,2025-04,143,14
MED1151,2025-05,158,16
MED1151,2025-06,132,13
MED1151,2025-07,147,14
MED1151,2025-08,131,12
MED1151,2025-09,121,12
MED1151,2025-10,148,15
MED1151,2025-11,128,12
MED1151,2025-12,130,13
MED1152,2024-01,125,19
MED1152,2024-02,129,23
MED1152,2024-03,145,21
MED1152,2024-04,122,22
MED1152,2024-05,126,22
MED1152,2024-06,123,20
MED1152,2024-07,129,21
MED1152,2024-08,135,20
MED1152,2024-09,128,23
MED1152,2024-10,118,19
MED1152,2024-11,145,25
MED1152,2024-12,156,26
MED1152,2025-01,136,17
MED1152,2025-02,131,16
MED1152,2025-03,125,15
MED1152,2025-04,123,15
MED1152,2025-05,121,13
MED1152,2025-06,141,20
MED1152,2025-07,120,14
MED1152,2025-08,139,15
MED1152,2025-09,130,16
MED1152,2025-10,122,15
MED1152,2025-11,122,15
MED1152,2025-12,139,17
MED1153,2024-01,79,11
MED1153,2024-02,105,15
MED1153,2024-03,92,11
MED1153,2024-04,96,12
MED1153,2024-05,96,12
MED1153,2024-06,88,11
MED1153,2024-07,99,12
MED1153,2024-08,78,10
MED1153,2024-09,95,9
MED1153,2024-10,81,10
MED1153,2024-11,76,10
MED1153,2024-12,87,13
MED1153,2025-01,84,14
MED1153,2025-02,96,17
MED1153,2025-03,99,19
MED1153,2025-04,104,18
MED1153,2025-05,89,15
MED1153,2025-06,110,19
MED1153,2025-07,96,18
MED1153,2025-08,86,15
MED1153,2025-09,94,17
MED1153,2025-10,84,11
MED1153,2025-11,92,18
MED1153,2025-12,77,12
MED1154,2024-01,150,25
MED1154,2024-02,146,29
MED1154,2024-03,151,28
MED1154,2024-04,149,27
MED1154,2024-05,173,34
MED1154,2024-06,144,31
MED1154,2024-07,151,29
MED1154,2024-08,129,24
MED1154,2024-09,127,23
MED1154,2024-10,125,24
MED1154,2024-11,147,29
MED1154,2024-12,115,24
MED1154,2025-01,130,27
MED1154,2025-02,136,26
MED1154,2025-03,174,41
MED1154,2025-04,155,31
MED1154,2025-05,135,26
MED1154,2025-06,149,27
MED1154,2025-07,141,28
MED1154,2025-08,119,25
MED1154,2025-09,110,21
MED1154,2025-10,156,33
MED1154,2025-11,151,30
MED1154,2025-12,141,31
MED1155,2024-01,359,67
MED1155,2024-02,290,71
MED1155,2024-03,362,68
MED1155,2024-04,344,78
MED1155,2024-05,297,64
MED1155,2024-06,337,63
MED1155,2024-07,345,72
MED1155,2024-08,321,66
MED1155,2024-09,362,83
MED1155,2024-10,290,56
MED1155,2024-11,360,78
MED1155,2024-12,297,66
MED1155,2025-01,333,64
MED1155,2025-02,342,67
MED1155,2025-03,377,73
MED1155,2025-04,295,67
MED1155,2025-05,320,70
MED1155,2025-06,388,84
MED1155,2025-07,312,56
MED1155,2025-08,335,68
MED1155,2025-09,297,61
MED1155,2025-10,322,69
MED1155,2025-11,335,69
MED1155,2025-12,307,62
MED1156,2024-01,120,10
MED1156,2024-02,116,10
MED1156,2024-03,131,12
MED1156,2024-04,124,12
MED1156,2024-05,119,10
MED1156,2024-06,122,12
MED1156,2024-07,115,12
MED1156,2024-08,102,9
MED1156,2024-09,120,10
MED1156,2024-10,98,8
MED1156,2024-11,119,9
MED1156,2024-12,132,11
MED1156,2025-01,110,10
MED1156,2025-02,110,10
MED1156,2025-03,131,11
MED1156,2025-04,136,13
MED1156,2025-05,125,11
MED1156,2025-06,107,9
MED1156,2025-07,116,9
MED1156,2025-08,113,10
MED1156,2025-09,96,9
MED1156,2025-10,106,10
MED1156,2025-11,130,13
MED1156,2025-12,93,9
MED1157,2024-01,77,10
MED1157,2024-02,86,11
MED1157,2024-03,100,12
MED1157,2024-04,100,12
MED1157,2024-05,82,11
MED1157,2024-06,87,12
MED1157,2024-07,76,10
MED1157,2024-08,87,10
MED1157,2024-09,68,9
MED1157,2024-10,72,8
MED1157,2024-11,90,11
MED1157,2024-12,83,9
MED1157,2025-01,83,13
MED1157,2025-02,82,13
MED1157,2025-03,88,18
MED1157,2025-04,81,14
MED1157,2025-05,88,16
MED1157,2025-06,79,12
MED1157,2025-07,75,14
MED1157,2025-08,71,11
MED1157,2025-09,72,11
MED1157,2025-10,90,17
MED1157,2025-11,76,13
MED1157,2025-12,80,14
MED1158,2024-01,409,81
MED1158,2024-02,410,74
MED1158,2024-03,427,79
MED1158,2024-04,460,85
MED1158,2024-05,444,75
MED1158,2024-06,353,58
MED1158,2024-07,374,66
MED1158,2024-08,340,66
MED1158,2024-09,385,77
MED1158,2024-10,365,59
MED1158,2024-11,329,63
MED1158,2024-12,362,61
MED1158,2025-01,406,82
MED1158,2025-02,365,68
MED1158,2025-03,386,71
MED1158,2025-04,391,74
MED1158,2025-05,337,64
MED1158,2025-06,374,78
MED1158,2025-07,445,91
MED1158,2025-08,374,75
MED1158,2025-09,410,80
MED1158,2025-10,389,72
MED1158,2025-11,360,65
MED1158,2025-12,340,62
MED1159,2024-01,301,62
MED1159,2024-02,353,73
MED1159,2024-03,276,59
MED1159,2024-04,286,51
MED1159,2024-05,269,55
MED1159,2024-06,295,59
MED1159,2024-07,299,63
MED1159,2024-08,319,64
MED1159,2024-09,276,64
MED1159,2024-10,293,56
MED1159,2024-11,283,57
MED1159,2024-12,279,53
MED1159,2025-01,312,51
MED1159,2025-02,337,66
MED1159,2025-03,303,51
MED1159,2025-04,384,75
MED1159,2025-05,323,61
MED1159,2025-06,345,66
MED1159,2025-07,302,50
MED1159,2025-08,280,52
MED1159,2025-09,284,58
MED1159,2025-10,313,53
MED1159,2025-11,325,57
MED1159,2025-12,278,55
MED1160,2024-01,155,18
MED1160,2024-02,140,14
MED1160,2024-03,147,18
MED1160,2024-04,113,14
MED1160,2024-05,147,15
MED1160,2024-06,145,14
MED1160,2024-07,129,13
MED1160,2024-08,125,15
MED1160,2024-09,132,16
MED1160,2024-10,121,13
MED1160,2024-11,119,11
MED1160,2024-12,151,17
MED1160,2025-01,154,16
MED1160,2025-02,113,13
MED1160,2025-03,131,13
MED1160,2025-04,142,15
MED1160,2025-05,129,14
MED1160,2025-06,137,13
MED1160,2025-07,136,16
MED1160,2025-08,126,13
MED1160,2025-09,139,13
MED1160,2025-10,111,13
MED1160,2025-11,116,14
MED1160,2025-12,129,13
MED1161,2024-01,433,86
MED1161,2024-02,400,79
MED1161,2024-03,367,86
MED1161,2024-04,338,71
MED1161,2024-05,359,71
MED1161,2024-06,423,79
MED1161,2024-07,432,93
MED1161,2024-08,441,101
MED1161,2024-09,349,72
MED1161,2024-10,347,73
MED1161,2024-11,359,74
MED1161,2024-12,361,72
MED1161,2025-01,381,87
MED1161,2025-02,455,90
MED1161,2025-03,393,81
MED1161,2025-04,404,84
MED1161,2025-05,426,102
MED1161,2025-06,387,88
MED1161,2025-07,354,81
MED1161,2025-08,385,83
MED1161,2025-09,403,96
MED1161,2025-10,301,68
MED1161,2025-11,346,85
MED1161,2025-12,436,102
MED1162,2024-01,485,74
MED1162,2024-02,450,70
MED1162,2024-03,531,102
MED1162,2024-04,470,74
MED1162,2024-05,582,88
MED1162,2024-06,523,91
MED1162,2024-07,558,96
MED1162,2024-08,489,77
MED1162,2024-09,503,78
MED1162,2024-10,498,83
MED1162,2024-11,533,93
MED1162,2024-12,467,81
MED1162,2025-01,533,98
MED1162,2025-02,634,122
MED1162,2025-03,536,90
MED1162,2025-04,526,86
MED1162,2025-05,480,90
MED1162,2025-06,486,85
MED1162,2025-07,546,97
MED1162,2025-08,532,104
MED1162,2025-09,446,76
MED1162,2025-10,537,87
MED1162,2025-11,566,98
MED1162,2025-12,573,109
MED1163,2024-01,159,20
MED1163,2024-02,162,21
MED1163,2024-03,182,22
MED1163,2024-04,178,22
MED1163,2024-05,198,25
MED1163,2024-06,176,24
MED1163,2024-07,155,20
MED1163,2024-08,152,20
MED1163,2024-09,142,20
MED1163,2024-10,148,17
MED1163,2024-11,171,22
MED1163,2024-12,158,23
MED1163,2025-01,164,35
MED1163,2025-02,192,42
MED1163,2025-03,184,45
MED1163,2025-04,172,38
MED1163,2025-05,203,42
MED1163,2025-06,170,38
MED1163,2025-07,171,44
MED1163,2025-08,136,29
MED1163,2025-09,165,31
MED1163,2025-10,191,43
MED1163,2025-11,158,33
MED1163,2025-12,168,35
MED1164,2024-01,169,28
MED1164,2024-02,171,29
MED1164,2024-03,150,26
MED1164,2024-04,195,35
MED1164,2024-05,137,25
MED1164,2024-06,153,28
MED1164,2024-07,159,29
MED1164,2024-08,151,25
MED1164,2024-09,135,26
MED1164,2024-10,150,29
MED1164,2024-11,124,23
MED1164,2024-12,131,21
MED1164,2025-01,163,31
MED1164,2025-02,144,26
MED1164,2025-03,165,31
MED1164,2025-04,163,30
MED1164,2025-05,147,24
MED1164,2025-06,149,25
MED1164,2025-07,149,28
MED1164,2025-08,159,28
MED1164,2025-09,121,23
MED1164,2025-10,144,26
MED1164,2025-11,135,26
MED1164,2025-12,152,28
MED1165,2024-01,1033,267
MED1165,2024-02,770,156
MED1165,2024-03,1003,238
MED1165,2024-04,945,200
MED1165,2024-05,1016,238
MED1165,2024-06,936,215
MED1165,2024-07,917,221
MED1165,2024-08,765,173
MED1165,2024-09,743,154
MED1165,2024-10,967,252
MED1165,2024-11,863,158
MED1165,2024-12,814,161
MED1165,2025-01,916,206
MED1165,2025-02,970,222
MED1165,2025-03,959,229
MED1165,2025-04,1038,252
MED1165,2025-05,943,212
MED1165,2025-06,882,195
MED1165,2025-07,815,160
MED1165,2025-08,995,224
MED1165,2025-09,948,197
MED1165,2025-10,932,203
MED1165,2025-11,830,180
MED1165,2025-12,1088,290
MED1166,2024-01,118,23
MED1166,2024-02,130,23
MED1166,2024-03,121,22
MED1166,2024-04,133,23
MED1166,2024-05,121,22
MED1166,2024-06,131,23
MED1166,2024-07,104,20
MED1166,2024-08,120,18
MED1166,2024-09,104,20
MED1166,2024-10,105,18
MED1166,2024-11,114,17
MED1166,2024-12,140,26
MED1166,2025-01,115,21
MED1166,2025-02,136,24
MED1166,2025-03,129,22
MED1166,2025-04,106,21
MED1166,2025-05,127,23
MED1166,2025-06,153,27
MED1166,2025-07,111,20
MED1166,2025-08,144,24
MED1166,2025-09,118,21
MED1166,2025-10,112,21
MED1166,2025-11,104,18
MED1166,2025-12,124,22
MED1167,2024-01,474,105
MED1167,2024-02,687,182
MED1167,2024-03,578,144
MED1167,2024-04,530,116
MED1167,2024-05,461,111
MED1167,2024-06,536,128
MED1167,2024-07,478,117
MED1167,2024-08,478,97
MED1167,2024-09,475,115
MED1167,2024-10,452,104
MED1167,2024-11,471,97
MED1167,2024-12,525,132
MED1167,2025-01,541,136
MED1167,2025-02,477,110
MED1167,2025-03,574,141
MED1167,2025-04,623,146
MED1167,2025-05,486,105
MED1167,2025-06,428,95
MED1167,2025-07,500,108
MED1167,2025-08,512,106
MED1167,2025-09,530,111
MED1167,2025-10,543,116
MED1167,2025-11,505,116
MED1167,2025-12,486,124
MED1168,2024-01,117,18
MED1168,2024-02,114,19
MED1168,2024-03,134,21
MED1168,2024-04,116,20
MED1168,2024-05,128,21
MED1168,2024-06,125,19
MED1168,2024-07,117,19
MED1168,2024-08,107,15
MED1168,2024-09,117,20
MED1168,2024-10,107,16
MED1168,2024-11,102,16
MED1168,2024-12,111,19
MED1168,2025-01,109,18
MED1168,2025-02,116,19
MED1168,2025-03,120,21
MED1168,2025-04,139,29
MED1168,2025-05,117,20
MED1168,2025-06,115,21
MED1168,2025-07,122,21
MED1168,2025-08,121,21
MED1168,2025-09,98,17
MED1168,2025-10,111,21
MED1168,2025-11,114,21
MED1168,2025-12,115,19
MED1169,2024-01,188,26
MED1169,2024-02,184,27
MED1169,2024-03,192,25
MED1169,2024-04,194,26
MED1169,2024-05,205,28
MED1169,2024-06,220,25
MED1169,2024-07,201,27
MED1169,2024-08,242,28
MED1169,2024-09,167,24
MED1169,2024-10,212,28
MED1169,2024-11,225,32
MED1169,2024-12,180,24
MED1169,2025-01,211,54
MED1169,2025-02,192,46
MED1169,2025-03,214,47
MED1169,2025-04,210,52
MED1169,2025-05,195,51
MED1169,2025-06,202,46
MED1169,2025-07,207,43
MED1169,2025-08,221,55
MED1169,2025-09,193,48
MED1169,2025-10,205,48
MED1169,2025-11,195,49
MED1169,2025-12,185,53
MED1170,2024-01,1055,231
MED1170,2024-02,981,235
MED1170,2024-03,1087,250
MED1170,2024-04,1157,239
MED1170,2024-05,1311,306
MED1170,2024-06,1090,256
MED1170,2024-07,1196,285
MED1170,2024-08,1038,238
MED1170,2024-09,956,217
MED1170,2024-10,991,244
MED1170,2024-11,974,251
MED1170,2024-12,948,215
MED1170,2025-01,991,230
MED1170,2025-02,1110,235
MED1170,2025-03,911,216
MED1170,2025-04,1184,284
MED1170,2025-05,1369,298
MED1170,2025-06,1175,265
MED1170,2025-07,1003,180
MED1170,2025-08,950,208
MED1170,2025-09,1285,270
MED1170,2025-10,981,239
MED1170,2025-11,1059,274
MED1170,2025-12,1244,318
MED1171,2024-01,332,83
MED1171,2024-02,288,71
MED1171,2024-03,349,90
MED1171,2024-04,354,92
MED1171,2024-05,384,118
MED1171,2024-06,313,80
MED1171,2024-07,310,67
MED1171,2024-08,302,81
MED1171,2024-09,309,67
MED1171,2024-10,342,88
MED1171,2024-11,319,86
MED1171,2024-12,328,77
MED1171,2025-01,316,69
MED1171,2025-02,283,72
MED1171,2025-03,306,87
MED1171,2025-04,376,91
MED1171,2025-05,315,65
MED1171,2025-06,353,82
MED1171,2025-07,284,63
MED1171,2025-08,287,68
MED1171,2025-09,325,73
MED1171,2025-10,285,75
MED1171,2025-11,328,84
MED1171,2025-12,330,74
MED1172,2024-01,306,72
MED1172,2024-02,316,67
MED1172,2024-03,323,64
MED1172,2024-04,344,73
MED1172,2024-05,313,71
MED1172,2024-06,301,84
MED1172,2024-07,307,62
MED1172,2024-08,293,71
MED1172,2024-09,265,57
MED1172,2024-10,242,55
MED1172,2024-11,272,73
MED1172,2024-12,278,55
MED1172,2025-01,282,70
MED1172,2025-02,280,62
MED1172,2025-03,324,70
MED1172,2025-04,312,72
MED1172,2025-05,290,64
MED1172,2025-06,275,55
MED1172,2025-07,326,69
MED1172,2025-08,320,64
MED1172,2025-09,311,72
MED1172,2025-10,284,56
MED1172,2025-11,332,76
MED1172,2025-12,297,72
MED1173,2024-01,105,10
MED1173,2024-02,132,16
MED1173,2024-03,116,12
MED1173,2024-04,152,14
MED1173,2024-05,118,13
MED1173,2024-06,123,13
